A
1100 Generated by WorldEditor 1.7.21r1

1    137 1 0 ESSA Stockholm Arlanda
1302 city Stockholm
111  59.65240983  017.94814915
111  59.65272924  017.95061393
111  59.65292313  017.95079882
111  59.65464047  017.94992932
111  59.65478628  017.95112077
111  59.65497788  017.95103550
111  59.65486132  017.95005661
111  59.65586812  017.94954666
111  59.65607704  017.95111100
111  59.65677259  017.95076959
111  59.65657832  017.94918788
111  59.65650401  017.94899192
111  59.65641823  017.94831149
112  59.65641823  017.94831149  59.65639356  017.94806592
112  59.65657408  017.94787268  59.65674937  017.94775660
111  59.65657408  017.94787268
112  59.65657408  017.94787268  59.65663440  017.94798447
111  59.65670146  017.94815437
111  59.65704287  017.95078404
111  59.65713151  017.95075001
111  59.65675936  017.94776737
112  59.65675936  017.94776737  59.65686814  017.94774054
112  59.65695884  017.94810625  59.65701498  017.94846742
111  59.65695884  017.94810625
111  59.65694852  017.94876894
111  59.65718990  017.94952212
112  59.65718990  017.94952212  59.65726853  017.95073414
112  59.65628622  017.95161146  59.65524205  017.95225410
111  59.65628622  017.95161146
111  59.65126621  017.95426274
112  59.65126621  017.95426274  59.65090352  017.95444259
112  59.64996371  017.95440767  59.64963711  017.95401338
111  59.64996371  017.95440767
112  59.64902914  017.95292321  59.64892400  017.95275244
112  59.64814881  017.95213180  59.64799516  017.95193531
111  59.64703375  017.94889673
112  59.64703375  017.94889673  59.64686996  017.94835116
112  59.64643320  017.94809891  59.64607758  017.94797068
111  59.64643320  017.94809891
111  59.64463980  017.94740742
112  59.64463980  017.94740742  59.64407922  017.94718717
112  59.64366653  017.94583641  59.64335696  017.94491528
111  59.64366653  017.94583641
111  59.64075704  017.93663371
112  59.64075704  017.93663371  59.64074351  017.93660044
112  59.64065006  017.93580584  59.64068506  017.93569746
111  59.64065006  017.93580584
112  59.64065006  017.93580584  59.64065392  017.93579389
111  59.64078813  017.93566785
111  59.64086053  017.93597060
111  59.64110640  017.93588093
111  59.64307372  017.93586668
111  59.64352186  017.93550529
112  59.64362070  017.93532795  59.64365114  017.93523763
111  59.64362070  017.93532795
112  59.64362070  017.93532795  59.64364328  017.93524946
112  59.64363648  017.93452981  59.64363047  017.93423078
111  59.64363648  017.93452981
112  59.64363648  017.93452981  59.64362606  017.93442244
112  59.64355408  017.93421669  59.64349172  017.93406925
111  59.64355408  017.93421669
112  59.64355408  017.93421669  59.64346756  017.93401728
112  59.64327810  017.93349411  59.64319287  017.93323456
111  59.64327810  017.93349411
114  59.64327810  017.93349411  59.64312373  017.93301021
111  59.64733698  017.95139121
112  59.64733698  017.95139121  59.64739835  017.95147080
112  59.64786171  017.95287025  59.64796864  017.95307544
112  59.64829841  017.95336432  59.64858601  017.95371408
112  59.64792762  017.95402484  59.64720672  017.95400262
111  59.64792762  017.95402484
112  59.64792762  017.95402484  59.64742439  017.95392948
112  59.64659788  017.95348952  59.64641666  017.95336518
112  59.64613286  017.95277558  59.64614840  017.95248074
111  59.64613286  017.95277558
112  59.64613286  017.95277558  59.64626391  017.95249083
112  59.64642802  017.95270427  59.64656256  017.95286485
112  59.64699010  017.95304245  59.64709688  017.95304245
111  59.64699010  017.95304245
111  59.64737968  017.95258417
113  59.64708396  017.95170792
111  59.64556015  017.94860055
112  59.64556015  017.94860055  59.64567108  017.94896721
111  59.64535311  017.94914243
112  59.64535311  017.94914243  59.64530683  017.94914243
112  59.64507757  017.94905633  59.64504840  017.94908839
112  59.64512266  017.94939742  59.64509350  017.94946154
112  59.64488474  017.94968161  59.64484732  017.94968864
111  59.64488474  017.94968161
111  59.64444169  017.94822421
114  59.64444169  017.94822421  59.64449523  017.94814421
112  59.64448224  017.95061847  59.64437918  017.95078689
112  59.64394104  017.95090299  59.64384524  017.95085484
111  59.64394104  017.95090299
112  59.64394104  017.95090299  59.64397986  017.95077775
112  59.64412808  017.95012391  59.64415599  017.94995951
112  59.64422926  017.94925142  59.64424110  017.94912191
111  59.64422926  017.94925142
114  59.64422926  017.94925142  59.64430898  017.94934171
112  59.64447016  017.95277299  59.64419506  017.95272482
111  59.64447016  017.95277299
111  59.64325971  017.95237556
112  59.64325971  017.95237556  59.64304919  017.95231407
112  59.64372867  017.95187549  59.64392278  017.95181382
112  59.64459269  017.95187105  59.64492250  017.95201091
114  59.64513094  017.95259986  59.64507311  017.95285488
112  59.63995571  017.93162990  59.63984421  017.93200017 3
112  59.63966956  017.93195722  59.63962974  017.93188631 3
112  59.63973259  017.93117215  59.63986400  017.93077825 3
114  59.64000097  017.93079515  59.64003681  017.93081091 3
112  59.64056646  017.92933805  59.64051004  017.92953652 3
112  59.64028000  017.92970742  59.64017650  017.92964991
111  59.64028000  017.92970742
112  59.64028000  017.92970742  59.64023552  017.92956447 3
112  59.64029397  017.92896073  59.64038862  017.92863974
111  59.64029397  017.92896073
112  59.64029397  017.92896073  59.64040877  017.92861980 3
114  59.64061641  017.92855165  59.64069394  017.92864116 3
112  59.64231151  017.92544807  59.64246283  017.92544020
112  59.64206625  017.92729998  59.64193883  017.92783570
112  59.64158669  017.92810487  59.64138612  017.92784104
111  59.64158669  017.92810487
112  59.64158669  017.92810487  59.64149686  017.92791149
114  59.64178250  017.92663093  59.64200345  017.92585879
111  59.64854245  017.92058982
112  59.64577111  017.91954780  59.64560785  017.91946901
112  59.64517088  017.91890304  59.64514179  017.91867867
112  59.64608266  017.91793464  59.64663137  017.91765788
112  59.64732568  017.91767254  59.64742835  017.91775921
114  59.64855944  017.92002021  59.64858334  017.92012265
112  59.65173835  017.91967682  59.65184352  017.91970372
112  59.65294309  017.92165611  59.65310561  017.92214870
111  59.65294309  017.92165611
112  59.65294309  017.92165611  59.65302721  017.92192702
112  59.65294451  017.92217463  59.65286089  017.92221403
111  59.65294451  017.92217463
111  59.65115741  017.92148766
112  59.65115741  017.92148766  59.65061677  017.92123841
112  59.65045006  017.92079117  59.65045802  017.92057052
111  59.65045006  017.92079117
112  59.65045006  017.92079117  59.65052484  017.92038910
112  59.65096520  017.92001645  59.65114038  017.91989150
111  59.65096520  017.92001645
114  59.65096520  017.92001645  59.65110059  017.91991574
112  59.65483529  017.92636182  59.65485324  017.92638550
111  59.65483529  017.92636182
111  59.65514877  017.92862370
112  59.65514877  017.92862370  59.65513314  017.92866407
112  59.65494570  017.92858817  59.65486807  017.92845198
114  59.65459269  017.92673091  59.65464092  017.92646808
111  59.65491979  017.92630943
112  59.65491979  017.92630943  59.65504992  017.92630282
112  59.65527040  017.92744411  59.65533472  017.92794728
111  59.65527040  017.92744411
112  59.65527040  017.92744411  59.65531364  017.92797648
112  59.65522106  017.92858217  59.65511813  017.92868539
113  59.65522106  017.92858217
112  59.65462891  017.92530831  59.65459900  017.92524910
112  59.65424648  017.92446028  59.65417468  017.92434186
112  59.65383331  017.92389531  59.65377647  017.92383610
111  59.65383331  017.92389531
112  59.65383331  017.92389531  59.65379821  017.92369941
112  59.65397234  017.92344041  59.65405557  017.92342529
114  59.65465574  017.92485297  59.65472982  017.92516446
112  59.65456676  017.92543584  59.65456377  017.92556611
112  59.65425314  017.92577193  59.65416938  017.92577193
112  59.65399291  017.92555811  59.65391133  017.92542031
111  59.65399291  017.92555811
111  59.65331375  017.92444600
112  59.65331375  017.92444600  59.65324848  017.92431264
112  59.65328020  017.92360188  59.65339136  017.92339451
111  59.65328020  017.92360188
112  59.65328020  017.92360188  59.65336396  017.92350714
114  59.65399436  017.92426461  59.65412001  017.92442716
111  59.65275750  017.92340407
112  59.65275750  017.92340407  59.65275739  017.92351283
112  59.65249690  017.92365184  59.65235761  017.92361737
111  59.65249690  017.92365184
111  59.65174571  017.92328734
112  59.65174571  017.92328734  59.65169379  017.92320905
112  59.65165617  017.92297682  59.65168539  017.92288362
113  59.65165617  017.92297682
111  59.65167314  017.92282715
112  59.65167314  017.92282715  59.65170837  017.92257437
112  59.65227333  017.92265552  59.65243286  017.92272003
112  59.65275788  017.92321375  59.65273904  017.92342163
113  59.65275788  017.92321375
111  59.65111533  017.92280091
112  59.65111533  017.92280091  59.65100790  017.92303946
112  59.65049145  017.92289748  59.65022691  017.92278989
112  59.64999739  017.92260229  59.64996952  017.92256289
112  59.64995291  017.92235264  59.64998763  017.92231565
113  59.64995291  017.92235264
112  59.65111441  017.92261365  59.65111055  017.92284561
111  59.65111441  017.92261365
111  59.64995869  017.92220246
112  59.64995869  017.92220246  59.65005017  017.92195507
114  59.65067822  017.92209443  59.65085415  017.92219859
111  59.64904336  017.92187329
112  59.64904336  017.92187329  59.64903813  017.92180077
112  59.64920840  017.92166689  59.64934554  017.92172216
112  59.64939460  017.92198458  59.64939460  017.92201825
113  59.64939460  017.92198458
111  59.64941424  017.92216348
112  59.64941424  017.92216348  59.64941305  017.92220585
112  59.64924739  017.92235259  59.64910006  017.92234471
112  59.64906694  017.92204806  59.64906337  017.92195389
113  59.64906694  017.92204806
112  59.64854725  017.92169079  59.64851192  017.92181769
111  59.64854725  017.92169079
111  59.64769303  017.92136854
112  59.64769303  017.92136854  59.64769958  017.92118725
112  59.64789745  017.92107152  59.64801300  017.92108458
114  59.64839676  017.92123777  59.64856636  017.92130687
111  59.64852567  017.92184480
112  59.64852567  017.92184480  59.64845762  017.92206752
112  59.64809790  017.92200268  59.64780803  017.92191072
112  59.64770056  017.92153225  59.64766784  017.92136133
113  59.64770056  017.92153225
111  59.64817560  017.92323193
112  59.64817560  017.92323193  59.64815520  017.92317137
112  59.64840186  017.92295121  59.64861550  017.92302717
112  59.64849828  017.92333266  59.64843453  017.92337303
113  59.64849828  017.92333266
112  59.64655992  017.92268357  59.64651147  017.92271384
111  59.64655992  017.92268357
111  59.64529664  017.92223125
112  59.64529664  017.92223125  59.64527879  017.92211519
112  59.64547526  017.92187482  59.64563852  017.92192086
111  59.64547526  017.92187482
111  59.64642631  017.92224974
114  59.64642631  017.92224974  59.64654375  017.92234367
111  59.64406791  017.92195179
112  59.64406791  017.92195179  59.64403731  017.92189123
112  59.64420322  017.92161002  59.64429481  017.92155487
112  59.64498518  017.92171085  59.64508075  017.92181328
112  59.64499146  017.92217295  59.64485120  017.92217295
111  59.64499146  017.92217295
113  59.64452968  017.92206237
112  59.64679873  017.92105599  59.64679240  017.92109359
111  59.64679873  017.92105599
111  59.64457773  017.92025166
112  59.64457773  017.92025166  59.64460977  017.92016583
112  59.64545580  017.92016871  59.64592596  017.92033070
111  59.64545580  017.92016871
111  59.64653072  017.92056578
114  59.64653072  017.92056578  59.64680091  017.92066277
111  59.64680823  017.92120560
112  59.64680823  017.92120560  59.64675123  017.92139361
112  59.64657781  017.92148746  59.64642121  017.92145138
111  59.64657781  017.92148746
112  59.64496934  017.92085937  59.64480210  017.92074118
112  59.64455886  017.92041361  59.64455411  017.92026948
113  59.64455886  017.92041361
112  59.64292521  017.91965711  59.64280535  017.91964198
111  59.64292521  017.91965711
111  59.64156938  017.91915596
112  59.64156938  017.91915596  59.64162548  017.91890367
112  59.64189642  017.91890375  59.64207316  017.91890462
114  59.64264000  017.91927979  59.64276167  017.91935070
112  59.64284879  017.91991868  59.64260670  017.92000189
111  59.64284879  017.91991868
112  59.64284879  017.91991868  59.64274942  017.91995020
112  59.64222480  017.91993846  59.64208359  017.91992329
112  59.64177381  017.91973064  59.64154921  017.91962725
111  59.64177381  017.91973064
112  59.64177381  017.91973064  59.64152116  017.91962725
112  59.64163682  017.91934593  59.64170057  017.91933080
111  59.64163682  017.91934593
111  59.64278487  017.91972698
114  59.64278487  017.91972698  59.64284353  017.91974212
112  59.64112897  017.91925518  59.64115498  017.91932134
111  59.64112897  017.91925518
111  59.64105921  017.91998406
112  59.64105921  017.91998406  59.64104063  017.91999876
112  59.64085236  017.91993388  59.64084307  017.91990448
111  59.64085236  017.91993388
111  59.64091836  017.91920585
114  59.64091836  017.91920585  59.64093785  017.91917000
112  59.64114927  017.91900221  59.64112372  017.91901417
112  59.64091207  017.91893463  59.64085587  017.91883831
111  59.64091207  017.91893463
111  59.63898499  017.91818359
112  59.63898499  017.91818359  59.63883108  017.91814187
112  59.63825909  017.91757701  59.63827443  017.91748365
111  59.63825909  017.91757701
111  59.64065839  017.91842634
112  59.64065839  017.91842634  59.64072524  017.91845756
114  59.64104731  017.91865984  59.64110438  017.91871771
111  59.63812525  017.91766196
112  59.63812525  017.91766196  59.63836169  017.91784229
112  59.63905596  017.91832533  59.63938889  017.91844570
111  59.63905596  017.91832533
112  59.64030146  017.91881058  59.64040411  017.91885708
111  59.64072897  017.91898128
112  59.64072897  017.91898128  59.64079065  017.91901581
112  59.64072449  017.91902275  59.64068112  017.91901986
111  59.64072449  017.91902275
111  59.63759321  017.91791673
112  59.63759321  017.91791673  59.63756688  017.91789069
113  59.63762646  017.91747663
112  59.62807287  017.94768809  59.62810454  017.94780821
111  59.62807287  017.94768809
111  59.62695577  017.94867673
112  59.62695577  017.94867673  59.62694391  017.94862578
112  59.62719583  017.94770099  59.62745272  017.94736317
111  59.62719583  017.94770099
114  59.62719583  017.94770099  59.62748054  017.94744111
112  59.65779725  017.95036294  59.65766086  017.95033709
111  59.65779725  017.95036294
112  59.65779725  017.95036294  59.65774380  017.95023262
111  59.65760296  017.94932366
112  59.65760296  017.94932366  59.65761759  017.94926150
112  59.65769568  017.94870070  59.65767915  017.94840310
112  59.65752948  017.94805316  59.65749985  017.94795948
